seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
4,2,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,6,bd9923d15f8549ff8e4466d8e8e9dd7ce99546df,6bce3a2a159c9cf7727da6b96caddff0a3f186d8,FALSE,4828.367425,23313131.99,0.999586,Eisharbs KK-C d14-0,Eisharbs KK-C d14-0 8,Eisharbs KK-C d14-0 8 C Ring
4,3,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,6,bd9923d15f8549ff8e4466d8e8e9dd7ce99546df,4d4fac2e8e8844545e4e4914281f3b0b3a630a5b,FALSE,9990.440032,99808892.03,0.999685,Ooctarn HW-E c11-0,Ooctarn HW-E c11-0 AB 8,Ooctarn HW-E c11-0 AB 8 B Ring
5,1,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,08f75b829835c075b40bf83b353fb59db7a14a6e,TRUE,0,0,0.999869,Thuechoo XP-S c6-9,Thuechoo XP-S c6-9 6,Thuechoo XP-S c6-9 6 A Ring
5,2,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,299d79c7a407e4f5698d85b94f124aba3fbedf70,FALSE,2103.973357,4426703.886,0.999964,Blooe Bloae KQ-K c22-0,Blooe Bloae KQ-K c22-0 2,Blooe Bloae KQ-K c22-0 2 B Ring
5,3,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,ef1d455a20bec385b8600ab5f33f3a0b0496308e,FALSE,2892.193262,8364781.865,0.99993,Eufarb BK-I c9-3,Eufarb BK-I c9-3 3,Eufarb BK-I c9-3 3 A Ring
5,4,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,75845a12c75c00e8ed92f90ee8a6c2f46f742ef7,FALSE,3640.676751,13254527.21,0.99811,Preou Bra BA-A d13,Preou Bra BA-A d13 AB 6,Preou Bra BA-A d13 AB 6 C Ring
5,5,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,8b5cb9122b74a5deb96e1439d4693861670e2866,FALSE,4367.087708,19071455.05,0.99968,Syritchao NZ-D c26-5,Syritchao NZ-D c26-5 A 4,Syritchao NZ-D c26-5 A 4 C Ring
5,6,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,8b61e0f7c6170f1e701f19e0224d6909ce047030,FALSE,5655.075761,31979881.86,0.998917,Flyoo Bloae RO-L c10-0,Flyoo Bloae RO-L c10-0 5,Flyoo Bloae RO-L c10-0 5 C Ring
5,7,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,1,d89569c400954bb2db446b5bb62f87735febc013,67447904d3444c4e21000efaf870941bc0e92226,FALSE,7317.375121,53543978.66,0.998802,Pyriviae WX-L c10-31,Pyriviae WX-L c10-31 AB 6,Pyriviae WX-L c10-31 AB 6 C Ring
6,1,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,a7b7073a3738b356cbb926bdea3d86a3e5893b95,TRUE,0,0,0.998391,Auphairsts SK-S c6-11,Auphairsts SK-S c6-11 4,Auphairsts SK-S c6-11 4 A Ring
6,2,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,331bbea02687d62c88768ee7828383d839930dba,FALSE,619.457692,383727.832,0.998636,Sutchooe SQ-B c27-7,Sutchooe SQ-B c27-7 ABC 4,Sutchooe SQ-B c27-7 ABC 4 B Ring
6,3,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,aa7b6f3775331f909eb0fa3da27f790ac7dd62d9,FALSE,1694.553584,2871511.849,0.999975,Auphaibs CB-N c7-0,Auphaibs CB-N c7-0 3,Auphaibs CB-N c7-0 3 B Ring
6,4,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,2930cdfe03e9074410ccc84b0057c2e6ca25a353,FALSE,2240.087569,5017992.316,0.999834,Striechooe NA-F b44-1,Striechooe NA-F b44-1 1,Striechooe NA-F b44-1 1 C Ring
6,5,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,e163bfce24e87d260f5e406c3e69634e859d6694,FALSE,2732.345956,7465714.423,0.999945,Smootiae IV-I b53-1,Smootiae IV-I b53-1 AB 1,Smootiae IV-I b53-1 AB 1 C Ring
6,6,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,e3de0088ff4d9136de27a9b28b039612754b81b5,FALSE,3250.296753,10564428.98,0.999646,Gria Pri YL-J d10-8,Gria Pri YL-J d10-8 AB 3,Gria Pri YL-J d10-8 AB 3 B Ring
6,7,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,037ef65adabf47cc19fade14343ccc044c49745b,FALSE,3697.42458,13670948.52,0.998343,Preia Byio UR-L c24-47,Preia Byio UR-L c24-47 AB 5,Preia Byio UR-L c24-47 AB 5 C Ring
6,8,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,40e5a17e7a98e2e49e1077b9e87d478213ad5f4e,FALSE,4022.918066,16183869.77,0.999926,Flyua Byoea LK-C d14-164,Flyua Byoea LK-C d14-164 12,Flyua Byoea LK-C d14-164 12 C Ring
6,9,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,6a36256198a2ec5dcd24596be084427211477fa4,FALSE,4348.698627,18911179.75,0.999795,Pyrivo VJ-T c6-35,Pyrivo VJ-T c6-35 4,Pyrivo VJ-T c6-35 4 B Ring
6,10,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,798a0c8e00010552b5720dde9ff6bbe723c9db5a,FALSE,4763.162522,22687717.21,0.999983,Greae Bli VF-Y c17-40,Greae Bli VF-Y c17-40 3,Greae Bli VF-Y c17-40 3 B Ring
6,11,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,ac951da33a5ff1d8fc46e02f8013ec514dcc3ba8,FALSE,4807.312063,23110249.27,0.999984,Pyriveae PJ-Q c21-10,Pyriveae PJ-Q c21-10 5,Pyriveae PJ-Q c21-10 5 C Ring
6,12,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,8636400c69033a28348025744dc2f0fa025027a6,FALSE,4916.856633,24175479.15,0.998811,Byua Chrea FU-E c25-10,Byua Chrea FU-E c25-10 11,Byua Chrea FU-E c25-10 11 C Ring
6,13,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,d1243538aa098b66ebdd02a90333967377a4219a,FALSE,4930.859801,24313378.38,0.999869,Byua Chraei ZA-A c14,Byua Chraei ZA-A c14 1,Byua Chraei ZA-A c14 1 C Ring
6,14,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,ecf47491233036d67421c986d2ed860e52395dbd,FALSE,4970.78402,24708693.77,0.999658,Smootao OJ-I d9-323,Smootao OJ-I d9-323 11,Smootao OJ-I d9-323 11 B Ring
6,15,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,a68c3d9abc717dd3f638691d4ede4f7f2ae29325,FALSE,5214.0432,27186246.49,0.999859,Ploea Brou VJ-I d9-189,Ploea Brou VJ-I d9-189 6,Ploea Brou VJ-I d9-189 6 A Ring
6,16,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,8dbd5c76d377d8d200bd40e2234f334435f69620,FALSE,5260.1221,27668884.51,0.999745,Blaa Byio GJ-T c6-58,Blaa Byio GJ-T c6-58 5,Blaa Byio GJ-T c6-58 5 A Ring
6,17,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,65ac3ec89547cb685946dc78a2604bf9ead7ce3b,FALSE,5522.126367,30493879.61,0.999634,Qauthoea EM-V d2-33,Qauthoea EM-V d2-33 12,Qauthoea EM-V d2-33 12 A Ring
6,18,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,2e8d68a8bd86f0517d90e1e19cfb016ee83d739b,FALSE,5717.445382,32689181.7,0.999977,Syriviae DB-A c17,Syriviae DB-A c17 7,Syriviae DB-A c17 7 C Ring
6,19,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,fe7e2e04caa8fa69a742e75b6d2ad61703a2d25d,FALSE,5744.536618,32999700.96,0.999652,Byeia Aowsy IP-J c24-0,Byeia Aowsy IP-J c24-0 4,Byeia Aowsy IP-J c24-0 4 C Ring
6,20,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,80e84e92cf925161c99b36f8e80b73e45aee3fb7,FALSE,6648.161369,44198049.58,0.999672,Bleae Free GG-W c2-4,Bleae Free GG-W c2-4 2,Bleae Free GG-W c2-4 2 B Ring
6,21,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,fa839bf2601ab121d2b5596aa084553b2a841ec1,FALSE,6773.061772,45874365.76,0.999914,Thuechea GF-I c12-8,Thuechea GF-I c12-8 9,Thuechea GF-I c12-8 9 C Ring
6,22,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,f0f7f1c7e685451a91b7bb1ba3b67f0fe870566a,FALSE,7765.15563,60297641.96,0.999975,Praea Broae EL-P d5-58,Praea Broae EL-P d5-58 5,Praea Broae EL-P d5-58 5 B Ring
6,23,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,effc9c08859d7db4cc6d7a169e16fbf5f7681d5f,FALSE,8868.430449,78649058.63,0.99982,Cyoagie AH-T d4-8,Cyoagie AH-T d4-8 7,Cyoagie AH-T d4-8 7 C Ring
6,24,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,db8edcfc0b2d505ba70d26478dc136a55f82f720,FALSE,9054.534561,81984596.12,0.999679,Cyoagaea PF-A b16-0,Cyoagaea PF-A b16-0 5,Cyoagaea PF-A b16-0 5 C Ring
6,25,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,a86e26300842ef54ea7b256920af9c1aa92b5382,FALSE,9141.08379,83559412.85,0.999878,Cyoagia KD-A d1-30,Cyoagia KD-A d1-30 10,Cyoagia KD-A d1-30 10 C Ring
6,26,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,434cc79e872606e1f8a40f50d0020bd7cfd57cd3,FALSE,9252.337081,85605741.47,0.999842,Blo Bre SM-W c1-11,Blo Bre SM-W c1-11 7,Blo Bre SM-W c1-11 7 C Ring
6,27,moi_v1,IcyCore,N-outer,0cade96d52e89ebe143fa4a373cc8ab54fc645fa,4,2d0bef500e8438546cae484cd16e151331c4365b,f19aab50d41c0b33dd1553e4ddc71a62003864fe,FALSE,10223.83605,104526823.6,0.999904,Plaa Free SQ-K d9-15,Plaa Free SQ-K d9-15 6,Plaa Free SQ-K d9-15 6 C Ring
