seq,target_order,score_version,cohort_name,subregion,run_id,cluster_index,cluster_id,ring_id,is_medoid,dist_to_medoid_ly,dist2_to_medoid,moi_metric,system_name,body_name,ring_name
3,1,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,3,1670ae55d1cffe3073c2935324167722f9b81ce2,97ee3e9203787aa7b39686a0d8932b5c4f08a7c0,true,0.000000,0.000000,0.999931,Blia Aip WY-S d3-14,Blia Aip WY-S d3-14 5,Blia Aip WY-S d3-14 5 B Ring
3,2,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,3,1670ae55d1cffe3073c2935324167722f9b81ce2,0375ca33ef91f6557bf790bb02e9bb9ddfc1a2a2,false,5747.579783,33034673.365234,0.999770,Blue Phoe UW-A d14-1,Blue Phoe UW-A d14-1 8,Blue Phoe UW-A d14-1 8 C Ring
3,3,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,3,1670ae55d1cffe3073c2935324167722f9b81ce2,9870a8ddf405cee195e76512269a2c97c0d025cb,false,5900.393986,34814649.185547,0.999059,Slehue KQ-P d5-1,Slehue KQ-P d5-1 5,Slehue KQ-P d5-1 5 A Ring
4,1,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,17f393dc5e41d438f66be01a37646fde5d243f60,true,0.000000,0.000000,0.999962,Eok Blao AA-A f2,Eok Blao AA-A f2 2,Eok Blao AA-A f2 2 B Ring
4,2,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,02f76993dc824e116bb60aab6379e65ee1ba4544,false,651.647723,424644.754883,0.999974,Eok Blao UF-N d7-377,Eok Blao UF-N d7-377 B 3,Eok Blao UF-N d7-377 B 3 C Ring
4,3,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,6286a122073c55f99e2931d194f83e410bf322a4,false,913.470634,834428.598633,0.999984,Eok Blao VL-K c22-5,Eok Blao VL-K c22-5 5,Eok Blao VL-K c22-5 5 C Ring
4,4,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,a12e43e50e524d0841babc45a0ca0ad922377e9e,false,2570.064308,6605230.549805,0.998457,Hypuae Auwsy QH-C c29-31,Hypuae Auwsy QH-C c29-31 3,Hypuae Auwsy QH-C c29-31 3 C Ring
4,5,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,31b01f48fe6318cefa2df2316cac685cc4e9bb44,false,4589.730963,21065630.309570,0.999071,Athaiwyg PE-F d12-25,Athaiwyg PE-F d12-25 11,Athaiwyg PE-F d12-25 11 B Ring
4,6,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,066d6ab5697f9c1d0fd55f843f920720ebb062ab,false,5180.237831,26834863.982422,0.999516,Hypoe Ploe ZO-Z d442,Hypoe Ploe ZO-Z d442 11,Hypoe Ploe ZO-Z d442 11 A Ring
4,7,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,7d581e98b8dedc729f1fe2c9e975c6d68b400627,false,5215.709536,27203625.958984,0.999488,Hypoe Ploe FU-A d5,Hypoe Ploe FU-A d5 4,Hypoe Ploe FU-A d5 4 C Ring
4,8,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,4c70239a0f7e2452cc1acb8602f4acd68f8c8e47,false,5367.586355,28810983.275391,0.999950,Kyloalz FG-Y g7,Kyloalz FG-Y g7 4,Kyloalz FG-Y g7 4 A Ring
4,9,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,cce5f198f43b78dd30e558bd826041f9297a4304,false,5740.267103,32950666.415039,0.999852,Phreia Pri PQ-U b17-0,Phreia Pri PQ-U b17-0 4,Phreia Pri PQ-U b17-0 4 B Ring
4,10,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,0a40ad8f688de0812ab2f3886ee96067ad3e3dc2,false,6508.212508,42356830.044922,0.999253,Kueme KN-B c29-7,Kueme KN-B c29-7 3,Kueme KN-B c29-7 3 A Ring
4,11,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,1ae1753ba75271ac0b8c132f4c3b3ea13e65cab3,false,6925.490594,47962419.965820,0.999843,Systipoea GD-H d11-113,Systipoea GD-H d11-113 B 8,Systipoea GD-H d11-113 B 8 A Ring
4,12,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,1,e36d0f8076007fe1c425a2d6ad2ed6863048bc34,ec03d938d0113ab78b02310162cae6438fe082b8,false,7478.985066,55935217.619141,0.998431,Aishaint VE-G d11-64,Aishaint VE-G d11-64 AB 2,Aishaint VE-G d11-64 AB 2 B Ring
5,1,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,4,3047302e18f9db99f3c1db21a16400d4a9f71546,b39148d0478b2ec187c8971295d5e5fac364a350,true,0.000000,0.000000,0.999916,Prie Aod SE-S b4-0,Prie Aod SE-S b4-0 ABC 1,Prie Aod SE-S b4-0 ABC 1 A Ring
5,2,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,4,3047302e18f9db99f3c1db21a16400d4a9f71546,cf5f76e90e1ef3d82da7fcd672571f2d0c0e22f8,false,8858.336735,78470129.715820,0.998524,Bleethuia LK-Q c5-0,Bleethuia LK-Q c5-0 1,Bleethuia LK-Q c5-0 1 B Ring
5,3,moi_v1,IcyCore,E-outer,e5c7385392fffad877ce42c4d7038c78c6eae13d,4,3047302e18f9db99f3c1db21a16400d4a9f71546,f34cb1b9de2e6050a0a916872d59777d5b75c275,false,8894.819159,79117807.863281,0.999188,Eembaitl LE-P c19-6,Eembaitl LE-P c19-6 7,Eembaitl LE-P c19-6 7 B Ring
